0.558261479,0.61335089,0.614597258,0.704350412,0.61034269,0.493343741,0.714240269,0.645498123,0.557458849,0.358705762,0.481850052,0.406381036,0.748879399,0.75708901,0.536716758,0.685993513,0.540512715,0.757055536,0.592162793,0.631262035,0.532358022,0.719202002,0.675060495,0.702871066,0.693372352,0.655747403,0.519882088,0.594013591,0.322632626,0.416608499,0.720912864,0.69452711,0.721797463,0.656353759,0.480572776,0.577663796,0.757125297,0.620021331,0.665708362,0.617219497,0.403275723,0.583626011,0.651455569,0.694655713,0.516750883,0.757220124,0.541320435,0.680921589,0.612053022,0.757076947,0.689528201,0.683758684,0.62488241,0.637154988,0.602073885,0.593375555,0.66486694,0.654618176,0.75718169,0.733914386,0.620742764,0.658128496,0.755012472,0.558354342,0.706192868,0.322464948,0.582308429,0.668815651,0.594992385,0.676470079,0.676429702,0.517808109,0.757168436,0.479855981,0.633870591,0.5381631,0.656169762,0.571230758,0.533864296,0.632347015,0.712007511,0.519477885,0.521750156,0.600929438,0.601198678,0.558134863,0.727769747,0.629860443,0.7570773,0.621495944,0.650109262,0.757201866,0.62921621,0.51668767,0.61290985,0.68253123,0.698625305,0.614578489,0.550491418,0.7363706
0.548836965,0.686618966,0.648870412,0.72513391,0.691259626,0.569858357,0.728901048,0.659909335,0.564162539,0.469462681,0.49212941,0.464807204,0.777456258,0.832797378,0.573605539,0.674549842,0.60182057,0.739127077,0.644021938,0.657774293,0.55345555,0.677979321,0.730071909,0.727669793,0.688947307,0.674096734,0.596648734,0.639974742,0.462909042,0.486248988,0.687220896,0.694154175,0.700924647,0.666141428,0.592341212,0.560914815,0.774605878,0.671996677,0.691754616,0.625183521,0.565181644,0.631483583,0.689209089,0.715481446,0.605787909,0.87122139,0.672280892,0.73901293,0.630534721,0.77969856,0.665230254,0.743573199,0.680248318,0.692030991,0.62443559,0.592819363,0.6926941,0.684853091,0.864933647,0.693310516,0.66695947,0.664638926,0.75708096,0.656831312,0.681451998,0.517392116,0.507603316,0.73076249,0.641591383,0.735292978,0.675052035,0.577614682,0.83065302,0.506976791,0.659097208,0.542934903,0.682598232,0.641515787,0.553427264,0.652101347,0.676476815,0.601354056,0.594717768,0.663652925,0.654664919,0.535034219,0.818826842,0.663242871,0.845569496,0.611551983,0.664080318,0.859134531,0.63379992,0.553643389,0.649102263,0.714476846,0.668091214,0.652923471,0.566064542,0.80267294
0.607207464,0.682573327,0.667208275,0.772165477,0.719292351,0.596945446,0.742469786,0.692714234,0.580083974,0.449520525,0.579367481,0.464336077,0.715097315,0.770967867,0.528345494,0.674114726,0.685923208,0.71985551,0.664542643,0.683809802,0.62368945,0.694435189,0.736672032,0.769368222,0.72497358,0.699900809,0.634330935,0.596440924,0.474435838,0.468224509,0.682878046,0.724080756,0.694987603,0.705901637,0.562053501,0.625165523,0.846280419,0.77443141,0.74067759,0.645239893,0.621005993,0.697843444,0.67846952,0.758637763,0.669063071,0.893868054,0.717820174,0.698479462,0.680928007,0.814525214,0.701400595,0.759730132,0.722726572,0.679467157,0.625839327,0.656307488,0.691001209,0.723262529,0.81056739,0.732926704,0.699711805,0.698134466,0.722209526,0.650293662,0.695006896,0.601727801,0.564711289,0.816144199,0.719702623,0.794556998,0.732537596,0.55784704,0.738070144,0.50262614,0.644663184,0.546007606,0.695792962,0.6651742,0.502220627,0.667478209,0.696587543,0.595156023,0.675460396,0.693357357,0.698750813,0.488496143,0.849924916,0.720902481,0.8894686,0.614880371,0.72634108,0.878209266,0.67847903,0.55322277,0.656855386,0.748026621,0.624748121,0.688681418,0.663353699,0.901967582
0.609676939,0.69642125,0.672935796,0.759407899,0.786016447,0.5630763,0.699578079,0.707252933,0.579433984,0.458833784,0.626908805,0.596546674,0.695263819,0.676499051,0.343655172,0.698544572,0.706603203,0.713829971,0.711630372,0.720656622,0.584061162,0.675842284,0.727464156,0.758153289,0.74615141,0.653335418,0.662680998,0.652150804,0.437017423,0.428168602,0.512940923,0.719008031,0.656569375,0.679431492,0.583776801,0.631370893,0.838373501,0.748087104,0.728489983,0.60074772,0.640713944,0.690293933,0.683541195,0.711555073,0.700710743,0.830050882,0.719513541,0.70568129,0.688569268,0.753066899,0.680176426,0.769347957,0.67273308,0.675603153,0.559828346,0.634945905,0.673554623,0.710516772,0.771135133,0.709451301,0.719724575,0.70493744,0.716781195,0.642960398,0.66980549,0.620179911,0.622546306,0.829537971,0.705494386,0.819737197,0.750024557,0.59152218,0.769494592,0.492301362,0.604158978,0.492849066,0.709270543,0.676435165,0.567337075,0.65894131,0.678697633,0.629335378,0.679206077,0.61855378,0.769936663,0.450757758,0.752465241,0.726212078,0.795569803,0.649512146,0.728650081,0.818346972,0.612721445,0.479762171,0.633065334,0.725883651,0.689433374,0.705436199,0.723633373,0.850618466
0.663701911,0.641083825,0.645374755,0.713151226,0.737644203,0.632964857,0.65109668,0.691043974,0.630327473,0.607086932,0.693291109,0.55658845,0.687785533,0.586971613,0.480341011,0.621976861,0.702161018,0.671055449,0.675478426,0.696194419,0.643275475,0.62002993,0.698272438,0.743845365,0.73425163,0.54097265,0.669744955,0.643226398,0.479860553,0.524557061,0.493559283,0.683820129,0.675575108,0.644967525,0.526540213,0.605883424,0.806874748,0.739310165,0.693439061,0.585022298,0.67436277,0.669642916,0.679649771,0.716844325,0.706521686,0.739601826,0.625894635,0.642138771,0.687328335,0.686983133,0.648830897,0.803757813,0.724450095,0.679038569,0.598258557,0.634981289,0.711864663,0.680268086,0.761671629,0.689559502,0.684848164,0.623595862,0.705798631,0.672277481,0.657419928,0.610356817,0.682319218,0.830486873,0.676026519,0.792040561,0.736077782,0.608470621,0.740196407,0.495606422,0.570434969,0.632933795,0.703327017,0.683001069,0.535741501,0.595416915,0.660428781,0.679369878,0.720109492,0.506918664,0.707796057,0.490299447,0.80258805,0.698833047,0.766216409,0.65114512,0.67234796,0.824269463,0.692868017,0.559412245,0.594652923,0.724304062,0.684276889,0.661103367,0.734527464,0.826713491
0.641830504,0.680873104,0.633977506,0.694590782,0.737270954,0.7046172,0.7665605,0.644478145,0.647645185,0.57807517,0.707820723,0.595916039,0.736398171,0.447295136,0.489955317,0.651185651,0.708459295,0.727741159,0.637371024,0.680820242,0.691898529,0.712479798,0.684393251,0.746849271,0.703971412,0.642675689,0.646029622,0.606930862,0.46632231,0.601348514,0.570622098,0.700556688,0.679894031,0.625948321,0.606975978,0.608467726,0.804326752,0.70734626,0.731319018,0.622543101,0.668925673,0.659042597,0.702860931,0.711936903,0.705177848,0.708755349,0.623794747,0.6705113,0.679934552,0.699255867,0.636827931,0.76328344,0.76697844,0.712718407,0.653098948,0.544515781,0.707462283,0.726077236,0.730855104,0.687715886,0.735037602,0.664799602,0.678906506,0.666613108,0.67826895,0.597789042,0.664663486,0.800939709,0.675245404,0.706884154,0.720749545,0.635533133,0.755041962,0.511169249,0.530581937,0.666833067,0.703299787,0.692494576,0.527699844,0.584839276,0.679739481,0.714598608,0.699735566,0.508903665,0.657282392,0.578832463,0.742207814,0.715045565,0.729612362,0.73617894,0.695998227,0.811483658,0.770109436,0.575850537,0.577989576,0.710710453,0.648262231,0.690032138,0.744696973,0.799776631
0.67087352,0.676957031,0.661774099,0.727233483,0.739721966,0.716180852,0.794298785,0.654847006,0.71343323,0.641169195,0.732478022,0.675706603,0.721600004,0.522007328,0.521057778,0.687634837,0.683767973,0.699256351,0.624182629,0.691862194,0.662236413,0.742390019,0.700291058,0.748851018,0.754648318,0.663492098,0.624764231,0.697431965,0.580966696,0.540647531,0.648615105,0.707996767,0.637321897,0.689948864,0.673633136,0.701452279,0.80649388,0.68946128,0.706232084,0.618172286,0.613065496,0.709923403,0.730090569,0.704113632,0.710568308,0.71049881,0.6968115,0.621346734,0.578977712,0.677140832,0.685904824,0.746673213,0.725983329,0.699122127,0.669505895,0.621460914,0.713033296,0.736016487,0.711012079,0.694667206,0.751395743,0.663897377,0.723602798,0.662563696,0.66490179,0.64452909,0.682298465,0.760912148,0.703288441,0.692541648,0.715475659,0.604713204,0.800578536,0.534966679,0.60556694,0.722623048,0.708424541,0.689465033,0.514261137,0.674546849,0.613046905,0.712471319,0.703555352,0.496679749,0.621895485,0.613724679,0.747786481,0.703201817,0.792297493,0.741758891,0.71334458,0.808840987,0.779114751,0.577864648,0.675090967,0.720189359,0.701791633,0.66656002,0.721249174,0.805613189
0.658425209,0.674924331,0.62764694,0.70165128,0.7177364,0.692729383,0.773905732,0.621637684,0.612578338,0.683833584,0.755859101,0.685195154,0.710530537,0.508190375,0.608365003,0.660332777,0.709554129,0.678348975,0.682762033,0.696129958,0.661237789,0.76160583,0.699941339,0.725434806,0.749058881,0.613110762,0.590117581,0.677509698,0.665137116,0.643868312,0.588012576,0.701698459,0.616636447,0.675994195,0.581032243,0.639580288,0.806930267,0.653871292,0.733184835,0.630616594,0.641203188,0.731101378,0.704528189,0.709558055,0.711750422,0.625919255,0.693049379,0.595330411,0.627102567,0.668588424,0.614846415,0.752179017,0.740508305,0.639694202,0.709646287,0.692610887,0.695162462,0.728392799,0.655732786,0.668327533,0.682552153,0.671277396,0.734899107,0.700608304,0.70426038,0.727584247,0.685651281,0.767052902,0.737991945,0.641959332,0.707199655,0.566787974,0.760714228,0.514455775,0.621572166,0.718757035,0.701076148,0.686904175,0.58021562,0.704420623,0.640315574,0.736141407,0.726241656,0.508789113,0.660097322,0.619479503,0.717174698,0.690082827,0.767878207,0.715107052,0.731339558,0.807059266,0.733309178,0.629702932,0.670268009,0.719347577,0.74360765,0.563422219,0.692744091,0.79080707
0.703083491,0.66432527,0.726574744,0.704478745,0.780669694,0.684856406,0.726678,0.583085762,0.649700962,0.689443504,0.819086615,0.709166498,0.689466405,0.536403169,0.611973858,0.697606593,0.656073331,0.570932757,0.696092757,0.777386731,0.628810819,0.728429437,0.682142344,0.738670869,0.736222743,0.643911467,0.692267982,0.684893584,0.713946389,0.570101609,0.593942417,0.706203471,0.626839804,0.728163532,0.549947039,0.631631403,0.823986081,0.638526102,0.731426112,0.62340378,0.588469613,0.728815648,0.696293831,0.68769666,0.70327973,0.626493279,0.682713372,0.618713949,0.658615231,0.598980243,0.656721286,0.743303873,0.737693642,0.678552852,0.720047002,0.648871975,0.711878614,0.730049929,0.708245488,0.575578268,0.69010543,0.692537243,0.717085518,0.681706186,0.717951466,0.756763329,0.727068362,0.776116954,0.73166882,0.578624791,0.674697572,0.602424374,0.716149106,0.570401741,0.5465218,0.719846305,0.616015689,0.737959233,0.564735793,0.653472162,0.646721977,0.733352543,0.724379775,0.417198908,0.703298615,0.677095129,0.766494867,0.647795404,0.796227874,0.726975229,0.736659342,0.825346101,0.742598509,0.599683468,0.683129632,0.713706546,0.733593328,0.609720708,0.613164018,0.813708997
0.615057871,0.607914033,0.720201401,0.738083798,0.852087155,0.70429744,0.765746703,0.60696638,0.659522533,0.711480296,0.814491431,0.719403661,0.720051282,0.612994268,0.625215803,0.615534456,0.695339647,0.515469678,0.747307547,0.768114194,0.614583002,0.747294721,0.620463345,0.755772381,0.695134586,0.57971403,0.716435599,0.64700529,0.701476708,0.625269182,0.626257921,0.722250384,0.625132546,0.679957465,0.664508196,0.58039598,0.884989292,0.698446149,0.701845989,0.458530395,0.602082763,0.752783356,0.707445159,0.707665509,0.658890067,0.69536414,0.725461579,0.625104618,0.632064348,0.676363947,0.711041214,0.75462967,0.824573844,0.654811627,0.735648335,0.655707386,0.650359252,0.742091924,0.708450191,0.68652371,0.666550859,0.606526107,0.723910015,0.728419164,0.655791668,0.799937173,0.725647735,0.734740713,0.77033309,0.580157865,0.694763384,0.633953167,0.708928573,0.634626107,0.546304823,0.732341726,0.627095648,0.732832422,0.43590776,0.704794429,0.652249831,0.749044689,0.737557904,0.45859886,0.713995177,0.700888459,0.709055687,0.710879512,0.80775964,0.714044102,0.775469435,0.831009824,0.772025857,0.531270152,0.769604025,0.745091915,0.715779214,0.609182212,0.671313072,0.874359385
